coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,rain/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon,wind/gust,main/sea_level,main/grnd_level,message,snow/1h,snow/3h
99.1844,58.6881,800,Clear,clear sky,01n,stations,248.79,243.89,248.79,248.79,1042,85,10000,1.62,279,7,1610118223,,,RU,1610071774,1610095788,25200,1503037,Kodinsk,200,,,,,,,1042,1019,,,
114.85,-3.4167,500,Rain,light rain,10n,stations,298.15,302.87,298.15,298.15,1008,94,10000,1.54,150,90,1610118145,1,9360,ID,1610057868,1610102172,28800,1636022,Martapura,200,0.87,,,,,,,,,,
55.6167,-21.3667,500,Rain,light rain,10d,stations,296.31,294.79,292.59,300.15,1008,69,10000,5.66,140,0,1610118223,1,2127,RE,1610070197,1610118283,14400,6690296,Saint-Joseph,200,0.16,,,,,,,,,,
-27.9833,39.05,800,Clear,clear sky,01d,stations,286.71,282.02,286.71,286.71,1028,60,10000,5.37,29,0,1610118146,,,PT,1610097057,1610131562,-3600,3372964,Lagoa,200,,,,,,,1028,1019,,,
12.0261,31.953,800,Clear,clear sky,01d,stations,297.18,291.75,297.18,297.18,1013,29,10000,6.12,233,0,1610118224,,,LY,1610086385,1610123024,7200,2216432,Jadu,200,,,,,,,1013,936,,,
129.4833,28.3667,803,Clouds,broken clouds,04n,stations,281.42,273.58,281.42,281.42,1021,77,10000,9.44,314,72,1610118158,,,JP,1610144125,1610181739,32400,1855540,Naze,200,,,,,,,1021,993,,,
-73.8203,-41.8697,803,Clouds,broken clouds,04d,stations,286.19,284.06,282.59,289.82,1019,67,10000,2.06,20,75,1610118224,1,8512,CL,1610098257,1610152370,-10800,3899695,Ancud,200,,,,,,,,,,,
91.3903,53.6039,701,Mist,mist,50n,stations,247.15,243,247.15,247.15,1044,76,1200,0.47,122,100,1610118224,1,8942,RU,1610071709,1610099595,25200,1510377,Belyy Yar,200,,711,Smoke,smoke,50n,,,,,,
-70.3831,-3.7703,803,Clouds,broken clouds,04d,stations,299.15,304.47,299.15,299.15,1014,94,10000,1.54,200,75,1610118224,1,8600,CO,1610102303,1610146674,-18000,3671387,Puerto Nariño,200,,,,,,,,,,,
-2.9984,51.5877,804,Clouds,overcast clouds,04d,stations,275.59,273.56,274.82,275.93,1015,95,51,0.45,58,100,1610118102,3,2002429,GB,1610093749,1610122874,0,2641598,Newport,200,,,,,,1.79,,,,,
-47.3561,-0.6136,501,Rain,moderate rain,10d,stations,301.85,303.61,301.85,301.85,1012,75,10000,5.65,72,88,1610118224,,,BR,1610097085,1610140836,-10800,3389822,Salinópolis,200,1.29,,,,,,1012,1012,,,
108.0108,61.2767,804,Clouds,overcast clouds,04n,stations,254.13,246.98,254.13,254.13,1026,91,685,5.09,284,100,1610118224,,,RU,1610070997,1610092326,28800,2012956,Yerbogachën,200,,,,,,,1026,989,,,
128.7333,-15.7667,800,Clear,clear sky,01n,stations,301.15,306.39,301.15,301.15,1006,83,10000,1.54,320,1,1610118225,1,9587,AU,1610053269,1610100105,28800,2068110,Kununurra,200,,,,,,,,,,,
6.1333,62.5833,800,Clear,clear sky,01n,stations,273.62,267.46,273.15,274.26,1017,69,10000,5.14,140,0,1610118225,1,1602,NO,1610096250,1610115989,3600,3141667,Roald,200,,,,,,,,,,,
140.3,35.1333,801,Clouds,few clouds,02n,stations,274.15,269.81,274.15,274.15,1008,51,10000,2.06,290,20,1610118145,1,8074,JP,1610142452,1610178218,32400,2112309,Katsuura,200,,,,,,,,,,,
44.24,65.8522,800,Clear,clear sky,01n,stations,251.14,246.07,251.14,251.14,1028,90,10000,1.98,92,7,1610118225,,,RU,1610089974,1610103969,10800,527321,Mezen',200,,,,,,,1028,1026,,,
110.9928,35.0231,800,Clear,clear sky,01n,stations,266.39,260.91,266.39,266.39,1037,59,10000,3.14,288,1,1610118225,,,CN,1610063072,1610098820,28800,1785738,Yuncheng,200,,,,,,,1037,990,,,
150.7333,-23.1333,804,Clouds,overcast clouds,04n,stations,297.15,295.63,297.15,297.15,1009,73,10000,6.69,120,90,1610118225,1,9499,AU,1610133591,1610182070,36000,2142316,Yeppoon,200,,,,,,,,,,,
88.524,56.116,804,Clouds,overcast clouds,04n,stations,253.18,248.81,253.18,253.18,1044,90,10000,1.06,233,100,1610118225,,,RU,1610073264,1610099416,25200,1488838,Tyazhinskiy,200,,,,,,,1044,1015,,,
-90.3518,-0.7393,800,Clear,clear sky,01d,stations,297.43,297.75,297.15,297.59,1015,83,10000,5.66,130,0,1610118155,1,8521,EC,1610107395,1610151170,-21600,3652764,Puerto Ayora,200,,,,,,,,,,,
-97.0667,15.85,802,Clouds,scattered clouds,03d,stations,299.72,301.2,299.72,299.72,1017,54,10000,0.99,57,46,1610118226,,,MX,1610110664,1610151125,-21600,3520994,Puerto Escondido,200,,,,,,,1017,1017,,,
-80.6094,51.2585,600,Snow,light snow,13d,stations,257.66,249.85,257.15,258.15,1027,85,10000,6.17,220,1,1610118226,1,860,CA,1610112277,1610141610,-18000,6078372,Moose Factory,200,,,,,,,,,,,
90.5,50.35,802,Clouds,scattered clouds,03n,stations,250.76,245.93,250.76,250.76,1048,54,10000,1.44,269,26,1610118226,,,RU,1610070978,1610100753,25200,1498283,Mugur-Aksy,200,,,,,,,1048,811,,,
-135.0107,68.2191,800,Clear,clear sky,01n,stations,250.15,245.34,250.15,250.15,1004,84,10000,1.54,150,1,1610118226,1,821,CA,1610137055,1610142952,-25200,5882953,Aklavik,200,,,,,,,,,,,
20.5791,32.5341,800,Clear,clear sky,01d,stations,294.4,289.64,294.4,294.4,1017,47,10000,6.67,206,0,1610118226,,,LY,1610084413,1610120890,7200,88834,Tūkrah,200,,,,,,,1017,1015,,,
48.4752,40.0095,800,Clear,clear sky,01n,stations,280.15,277.66,280.15,280.15,1021,61,10000,0.72,27,0,1610118226,1,7510,AZ,1610078872,1610113037,14400,585187,Sabirabad,200,,,,,,,,,,,
45.0761,37.5527,721,Haze,haze,50n,stations,271.15,266.27,271.15,271.15,1026,74,2500,3.09,20,40,1610118226,1,7507,IR,1610079280,1610114261,12600,121801,Urmia,200,,,,,,,,,,,
150.1833,-35.7167,804,Clouds,overcast clouds,04n,stations,287.11,287.23,285.37,289.82,948,94,10000,1.17,266,96,1610118051,3,2033442,AU,1610132004,1610183921,39600,2176639,Batemans Bay,200,,,,,,,,,,,
24.2008,-13.5927,804,Clouds,overcast clouds,04d,stations,298.61,300.73,298.61,298.61,1007,71,10000,2.12,294,100,1610118227,,,ZM,1610078599,1610124965,7200,916246,Kabompo,200,,,,,,,1007,888,,,
-64.6167,18.4167,801,Clouds,few clouds,02d,stations,300.16,302.09,299.26,301.15,1019,69,10000,3.09,110,20,1610118227,1,8799,VG,1610103149,1610143060,-14400,3577430,Road Town,200,,,,,,,,,,,
70.8333,66.8333,804,Clouds,overcast clouds,04n,stations,248.63,242.03,248.63,248.63,1030,89,10000,4.06,234,98,1610118227,,,RU,1610084901,1610096273,18000,1486321,Yar-Sale,200,,,,,,,1030,1030,,,
-120.2362,55.7666,800,Clear,clear sky,01n,stations,259.15,254.65,259.15,259.15,1018,85,10000,1.54,230,1,1610118044,1,783,CA,1610123212,1610149702,-25200,5935804,Dawson Creek,200,,,,,,,,,,,
125.4636,5.4033,804,Clouds,overcast clouds,04n,stations,300.83,305.53,300.83,300.83,1008,75,10000,0.65,256,98,1610118227,,,PH,1610056188,1610098756,28800,1687186,Sarangani,200,,,,,,,1008,1008,,,
-52.3333,4.9333,500,Rain,light rain,10d,stations,297.15,301.89,297.15,297.15,1013,100,10000,1.54,0,75,1610118227,1,8669,GF,1610098824,1610141487,-10800,3382160,Cayenne,200,0.49,,,,,,,,,,
-89.8275,13.5928,800,Clear,clear sky,01d,stations,299.15,301.17,299.15,299.15,1022,61,10000,1.03,10,0,1610118227,1,7209,SV,1610108692,1610149621,-21600,3587498,Acajutla,200,,,,,,,,,,,
66.6019,66.53,804,Clouds,overcast clouds,04n,stations,248.32,242.36,248.32,248.32,1030,90,444,3.14,214,100,1610118227,,,RU,1610085474,1610097731,18000,1493197,Salekhard,200,,,,,,,1030,1028,,,
15.1594,-26.6481,800,Clear,clear sky,01d,stations,297.35,290.65,297.35,297.35,1008,51,10000,11.09,183,0,1610118135,,,NA,1610079267,1610128638,7200,3355672,Lüderitz,200,,,,,,,1008,1004,,,
108.9833,53.45,600,Snow,light snow,13n,stations,259.14,254.63,259.14,259.14,1034,93,427,1.63,336,100,1610118228,,,RU,1610067439,1610095417,28800,2013986,Ust'-Barguzin,200,,,,,,,1034,975,,0.15,
96.37,61.67,803,Clouds,broken clouds,04n,stations,246.04,241.17,246.04,246.04,1042,82,10000,1.5,291,76,1610118228,,,RU,1610074025,1610094888,25200,1510689,Baykit,200,,,,,,,1042,1021,,,
-151.3333,-22.4333,500,Rain,light rain,10n,stations,298.79,298.97,298.79,298.79,1013,78,10000,6.09,120,51,1610118152,,,PF,1610119763,1610168081,-36000,4034188,Moerai,200,0.14,,,,,,1013,1013,,,
102.2655,-3.8004,804,Clouds,overcast clouds,04n,stations,298.3,302.19,298.3,298.3,1010,86,10000,1.65,33,100,1610118133,,,ID,1610060851,1610105231,25200,1649150,Bengkulu,200,,,,,,,1010,1007,,,
-56.4461,-14.4086,500,Rain,light rain,10d,stations,304.86,307.74,304.86,304.86,1013,54,10000,2.04,96,39,1610118228,,,BR,1610097875,1610144410,-14400,3464724,Diamantino,200,0.56,,,,,,1013,981,,,
117.2808,31.8639,800,Clear,clear sky,01n,stations,269.52,265.09,268.15,270.93,1032,63,10000,2,200,0,1610118228,1,9661,CN,1610061111,1610097761,28800,1808722,Hefei,200,,,,,,,,,,,
-13.7586,13.7539,800,Clear,clear sky,01d,stations,312.15,311.34,312.15,312.15,1010,17,10000,1.03,0,0,1610118228,1,2437,SN,1610090449,1610131341,0,2244991,Tambacounda,200,,,,,,,,,,,
57.6608,-20.0064,801,Clouds,few clouds,02n,stations,299.26,301.02,299.26,299.26,1008,77,10000,4.02,124,14,1610118229,3,2002134,MU,1610069863,1610117635,14400,934479,Grand Gaube,200,,,,,,8.94,,,,,
-58.6167,6.4,802,Clouds,scattered clouds,03d,stations,301.15,306.75,301.15,301.15,1013,83,10000,1.03,0,40,1610118229,1,8767,GY,1610100477,1610142851,-14400,3379507,Bartica,200,,,,,,,,,,,
-105.2211,39.7555,801,Clouds,few clouds,02d,stations,269.23,263.66,265.93,271.48,1025,63,10000,3.6,240,20,1610118229,1,3444,US,1610115712,1610149993,-25200,5423294,Golden,200,,,,,,,,,,,
40.9171,34.4506,803,Clouds,broken clouds,04n,stations,286.9,282.96,286.9,286.9,1023,35,10000,2.51,49,65,1610118229,,,SY,1610079805,1610115733,7200,174448,Abu Kamal,200,,,,,,,1023,1001,,,
21.5482,29.0331,802,Clouds,scattered clouds,03d,stations,295.57,293.3,295.57,295.57,1018,29,10000,1.22,7,49,1610118229,,,LY,1610083712,1610121126,7200,86049,Jalu,200,,,,,,,1018,1013,,,
-127.4199,50.6996,500,Rain,light rain,10n,stations,278.92,275.22,278.15,280.15,1015,93,10000,3.6,150,90,1610118229,1,1011,CA,1610123356,1610153007,-28800,6111862,Port Hardy,200,0.19,,,,,,,,,,
25.5701,-33.918,802,Clouds,scattered clouds,03d,stations,298.15,298.32,298.15,298.15,1012,78,10000,5.66,190,40,1610118136,1,1973,ZA,1610075756,1610127150,7200,964420,Port Elizabeth,200,,,,,,,,,,,
150.4667,-35.35,804,Clouds,overcast clouds,04n,stations,287.89,288,285.37,289.26,1023,94,10000,1.54,10,90,1610118137,1,9594,AU,1610131994,1610183795,39600,2145554,Ulladulla,200,,,,,,,,,,,
-61.3485,45.6169,600,Snow,light snow,13d,stations,272.21,262.62,272.04,272.59,999,86,10000,10.29,300,90,1610118229,1,876,CA,1610106294,1610138345,-14400,6111867,Port Hawkesbury,200,,,,,,14.4,,,,0.21,
12.6333,6.4667,804,Clouds,overcast clouds,04d,stations,308.58,305.04,308.58,308.58,1006,10,10000,2.04,85,97,1610118230,,,CM,1610083379,1610125739,3600,2221530,Tibati,200,,,,,,,1006,916,,,
-74.7205,-12.9896,500,Rain,light rain,10d,stations,290.15,289.56,290.15,290.15,1029,59,10000,0.51,0,40,1610118230,1,8656,PE,1610102413,1610148647,-18000,3928317,Lircay,200,0.13,,,,,,,,,,
-8.3327,40.1629,804,Clouds,overcast clouds,04d,stations,282.45,277.22,280.93,283.15,1004,41,10000,4.02,62,95,1610118230,3,2013564,PT,1610092531,1610126654,0,2738381,Lata,200,,,,,,8.94,,,,,
84.4167,18.7667,801,Clouds,few clouds,02n,stations,293.97,294.33,293.97,293.97,1013,67,10000,1.52,38,19,1610118230,,,IN,1610067414,1610107238,19800,1260771,Palāsa,200,,,,,,,1013,1010,,,
10.7288,10.3744,804,Clouds,overcast clouds,04d,stations,310.71,304.82,310.71,310.71,1007,9,10000,5.44,58,100,1610118230,,,NG,1610084226,1610125806,3600,2347758,Bara,200,,,,,,,1007,971,,,
-75.833,42.2506,804,Clouds,overcast clouds,04d,stations,267.5,262.21,265.93,268.71,1018,93,10000,3.6,320,90,1610118230,1,3429,US,1610109103,1610142491,-18000,5110365,Broome,200,,,,,,,,,,,
-59.5333,13.0667,802,Clouds,scattered clouds,03d,stations,301.15,299.6,301.15,301.15,1015,69,10000,8.75,80,40,1610118230,1,8772,BB,1610101366,1610142402,-14400,3373652,Oistins,200,,,,,,,,,,,
55.4033,25.3573,800,Clear,clear sky,01n,stations,294.08,290.36,293.71,294.26,1019,30,10000,3.09,110,0,1610118185,1,7545,AE,1610075130,1610113453,14400,292672,Sharjah city,200,,,,,,,,,,,
169.2667,-19.55,803,Clouds,broken clouds,04n,stations,299.52,302.17,299.52,299.52,1007,85,10000,4.23,67,64,1610118157,,,VU,1610129556,1610177206,39600,2136825,Isangel,200,,,,,,,1007,1007,,,
112.3761,-6.8767,501,Rain,moderate rain,10n,stations,299.64,303.41,299.64,299.64,1008,83,10000,2.4,240,100,1610118231,,,ID,1610058118,1610103110,25200,1633442,Paciran,200,1.332,,,,,,1008,1008,,,
104.8333,10.9167,802,Clouds,scattered clouds,03n,stations,299.7,298.38,299.7,299.7,1010,56,10000,5.31,45,37,1610118231,,,KH,1610061691,1610103158,25200,1821939,Takeo,200,,,,,,,1010,1009,,,
-64.9,-14.8333,804,Clouds,overcast clouds,04d,stations,301.15,304.91,301.15,301.15,1013,74,10000,2.06,310,100,1610118231,1,8641,BO,1610099860,1610146485,-14400,3902377,La Santisima Trinidad,200,,,,,,,,,,,
164.0167,-20.2333,800,Clear,clear sky,01n,stations,301.03,302.23,301.03,301.03,1006,79,10000,6.5,70,0,1610118155,,,NC,1610130739,1610178543,39600,2138555,Poum,200,,,,,,,1006,1006,,,
50.1667,-14.2667,801,Clouds,few clouds,02d,stations,300.15,303.3,300.15,300.15,1008,73,10000,2.01,130,13,1610118231,,,MG,1610072293,1610118804,10800,1056899,Sambava,200,,,,,,,1008,1007,,,
-122.9732,45.3001,500,Rain,light rain,10n,stations,279.29,278.04,278.15,280.37,1019,100,4828,0.52,104,90,1610118104,1,6111,US,1610121014,1610153213,-28800,5742726,Newberg,200,0.51,701,Mist,mist,50n,,,,,,
24.6667,14.2,800,Clear,clear sky,01d,stations,298.92,291.31,298.92,298.92,1011,16,10000,7.65,53,0,1610118232,,,SD,1610081271,1610122069,7200,371745,Kutum,200,,,,,,,1011,887,,,
73.0708,5.1033,804,Clouds,overcast clouds,04n,stations,301.57,305.94,301.57,301.57,1008,75,10000,1.7,247,100,1610118232,,,MV,1610068736,1610111364,18000,1337606,Eydhafushi,200,,,,,,,1008,1007,,,
-70.0995,41.2835,800,Clear,clear sky,01d,stations,274.74,269.78,274.26,275.15,1014,69,10000,3.6,320,1,1610118151,1,3218,US,1610107550,1610141291,-18000,4944903,Nantucket,200,,,,,,,,,,,
-101.865,54.7682,802,Clouds,scattered clouds,03n,stations,259.15,253.8,259.15,259.15,1026,92,10000,2.82,236,40,1610118232,1,782,CA,1610118453,1610145640,-21600,5954718,Flin Flon,200,,,,,,,,,,,
97.5675,16.08,802,Clouds,scattered clouds,03n,stations,300.27,304.11,300.27,300.27,1011,75,10000,1.46,133,41,1610118232,,,MM,1610063969,1610104369,23400,1317402,Kyaikkami,200,,,,,,,1011,1009,,,
-73.4673,40.7765,800,Clear,clear sky,01d,stations,273.09,267.03,272.04,274.26,1017,59,10000,4.63,340,1,1610118232,1,4135,US,1610108268,1610142190,-18000,5131638,Plainview,200,,,,,,,,,,,
135.9833,33.7333,800,Clear,clear sky,01n,stations,272.31,266.12,272.31,272.31,1016,90,10000,5.56,295,1,1610118137,,,JP,1610143284,1610179458,32400,1847947,Shingū,200,,,,,,,1016,1015,,,
145.9167,-41.0667,803,Clouds,broken clouds,04n,stations,287.59,286.34,287.59,287.59,1032,97,10000,3.58,143,76,1610118232,3,2018289,AU,1610132100,1610185874,39600,2173125,Burnie,200,,,,,,4.92,,,,,
-112.5838,33.3703,801,Clouds,few clouds,02d,stations,277.66,272.39,277.15,278.15,1020,45,10000,3.6,80,20,1610118232,1,4294,US,1610116489,1610152750,-25200,5287262,Buckeye,200,,,,,,,,,,,
8.2076,60.5333,803,Clouds,broken clouds,04n,stations,256.3,251.72,255.37,257.04,1009,66,10000,1.34,285,60,1610118233,3,2012826,NO,1610094512,1610116731,3600,3155913,Geilo,200,,,,,,,,,,,
95.3214,5.8933,804,Clouds,overcast clouds,04n,stations,300.88,301.63,300.88,300.88,1008,79,10000,7.03,93,92,1610118233,,,ID,1610063472,1610105944,25200,1214026,Sabang,200,,,,,,,1008,1006,,,
-122.3344,38.4832,802,Clouds,scattered clouds,03n,stations,280.05,278.97,279.82,280.37,1023,99,10000,0.47,327,47,1610118233,3,2017159,US,1610119606,1610154315,-28800,5376101,Napa,200,,,,,,,,,,,
-10.0467,5.8808,500,Rain,light rain,10d,stations,306.15,308.81,306.15,306.15,1010,62,10000,5.14,200,75,1610118233,1,2389,LR,1610088766,1610131242,0,2278158,Buchanan,200,0.53,,,,,,,,,,
118.2631,56.9064,803,Clouds,broken clouds,04n,stations,247.89,243.33,247.89,247.89,1025,75,10000,1.07,261,70,1610118233,,,RU,1610152788,1610178463,32400,2025630,Chara,200,,,,,,,1025,931,,,
100.1833,25.7,802,Clouds,scattered clouds,03n,stations,281.1,277.48,281.1,281.1,1014,57,10000,2.33,236,46,1610117948,,,CN,1610064423,1610102659,28800,1814093,Dali,200,,,,,,,1014,802,,,
-103.618,48.147,804,Clouds,overcast clouds,04d,stations,267.79,264.72,267.59,268.15,1026,92,10000,0.45,339,100,1610118233,3,2009760,US,1610117002,1610147932,-21600,5692947,Williston,200,,,,,,1.34,,,,,
1.3862,51.3813,600,Snow,light snow,13d,stations,274.17,271.16,273.15,274.82,1011,89,10000,1.34,288,96,1610118057,3,2020742,GB,1610092639,1610121879,0,2643044,Margate,200,,,,,,2.24,,,,0.19,
23.4489,37.4962,803,Clouds,broken clouds,04d,stations,290.93,290.55,290.93,290.93,1013,82,10000,2.68,138,75,1610118234,3,2019883,GR,1610084461,1610119463,7200,262143,Galatas,200,,,,,,4.92,,,,,
-67.6236,5.6639,804,Clouds,overcast clouds,04d,stations,299.57,303.37,299.57,299.57,1014,80,10000,1.81,224,90,1610118234,,,VE,1610102566,1610145086,-14400,3629710,Puerto Ayacucho,200,,,,,,,1014,1005,,,
6.2642,4.9247,500,Rain,light rain,10d,stations,303.34,306.97,303.34,303.34,1008,65,10000,2.2,269,60,1610118234,,,NG,1610084756,1610127420,3600,2318123,Yenagoa,200,0.66,,,,,,1008,1007,,,
72.642,10.5669,800,Clear,clear sky,01n,stations,301.19,304.99,301.19,301.19,1007,72,10000,1.67,124,3,1610118234,,,IN,1610069383,1610110922,19800,1267390,Kavaratti,200,,,,,,,1007,1006,,,
-60.6733,2.8197,803,Clouds,broken clouds,04d,stations,298.15,301.92,298.15,298.15,1014,78,10000,0.51,160,75,1610118234,1,8340,BR,1610100618,1610143697,-14400,3664980,Boa Vista,200,,,,,,,,,,,
-72.0662,-45.5752,803,Clouds,broken clouds,04d,stations,286.15,282.65,286.15,286.15,1014,54,10000,3.09,0,75,1610118153,1,8491,CL,1610097052,1610152733,-10800,3894426,Coyhaique,200,,,,,,,,,,,
-61.7485,12.0564,802,Clouds,scattered clouds,03d,stations,303.15,301.52,303.15,303.15,1015,66,10000,9.77,80,40,1610118234,1,8781,GD,1610101794,1610143037,-14400,3579925,St. George's,200,,,,,,,,,,,
167.7167,-45.4167,803,Clouds,broken clouds,04n,stations,279.78,278.3,279.78,279.78,1011,88,10000,0.44,34,69,1610118234,,,NZ,1610125963,1610181543,46800,2181625,Te Anau,200,,,,,,,1011,985,,,
34.7642,31.61,804,Clouds,overcast clouds,04n,stations,293.98,292.03,292.59,294.82,1015,33,10000,0.89,81,91,1610118234,3,2002441,IL,1610080881,1610117611,7200,293842,Kiryat Gat,200,,,,,,2.24,,,,,
-51.7216,64.1835,601,Snow,snow,13d,stations,264.98,254.94,264.82,265.15,1020,73,10000,9.77,70,1,1610118235,1,86,GL,1610111328,1610128689,-10800,3421319,Nuuk,200,,,,,,,,,,,
31.3253,-14.2426,500,Rain,light rain,10d,stations,300.56,304.75,300.56,300.56,1005,70,10000,0.32,263,79,1610118235,,,ZM,1610076819,1610123324,7200,899825,Petauke,200,0.12,,,,,,1005,896,,,
55.9213,56.0013,804,Clouds,overcast clouds,04n,stations,261.54,256.03,261.54,261.54,1028,95,6715,3.29,164,100,1610118235,,,RU,1610081042,1610107292,18000,488881,Starobaltachevo,200,,,,,,,1028,1013,,,
127.4,0.8,500,Rain,light rain,10n,stations,300.18,303.93,300.18,300.18,1008,80,10000,2.35,55,100,1610118235,,,ID,1610141695,1610185169,32400,1624041,Ternate,200,0.11,,,,,,1008,1008,,,
60.1659,66.0317,800,Clear,clear sky,01n,stations,249.04,245.1,249.04,249.04,1030,90,10000,0.29,193,0,1610118235,,,RU,1610086371,1610099925,10800,1505579,Inta,200,,,,,,,1030,1022,,,
-70.1733,1.1983,501,Rain,moderate rain,10d,stations,296.62,300.35,296.62,296.62,1015,89,10000,1.05,188,100,1610118235,,,CO,1610102740,1610146136,-18000,3674676,Mitú,200,2.734,,,,,,1015,992,,,
178.4167,69.3833,800,Clear,clear sky,01n,stations,245.17,239.79,245.17,245.17,1007,80,10000,2.2,236,0,1610118235,,,RU,0,0,43200,2123814,Leningradskiy,200,,,,,,,1007,1007,,,
-41.0511,-21.6403,801,Clouds,few clouds,02d,stations,305.15,306.68,305.15,305.15,1009,58,10000,5.05,47,20,1610118134,1,8337,BR,1610093376,1610141518,-10800,3448903,São João da Barra,200,,,,,,,,,,,
33.1594,1.7389,800,Clear,clear sky,01d,stations,304.58,303.53,304.58,304.58,1004,27,10000,1.63,346,5,1610118236,,,UG,1610077987,1610121276,10800,233019,Kaberamaido,200,,,,,,,1004,893,,,
-22.4338,63.8424,803,Clouds,broken clouds,04d,stations,276.15,264.9,276.15,276.15,997,70,10000,12.86,260,75,1610118144,1,90,IS,1610104027,1610121928,0,3416888,Grindavik,200,,,,,,,,,,,
140.2543,49.0869,803,Clouds,broken clouds,04n,stations,248.81,243.42,248.81,248.81,1012,77,10000,2.29,308,54,1610118236,,,RU,1610145092,1610175600,36000,2119932,Vanino,200,,,,,,,1012,1003,,,
133.8833,-23.7,800,Clear,clear sky,01n,stations,296.38,296.05,294.15,298.15,1014,43,10000,0.51,280,0,1610118236,1,9483,AU,1610137569,1610186182,34200,2077895,Alice Springs,200,,,,,,,,,,,
112.9333,2.0167,500,Rain,light rain,10n,stations,296.68,301.44,296.68,296.68,1008,94,10000,0.3,262,98,1610118236,,,MY,1610058863,1610102097,28800,1737185,Kapit,200,0.3762,,,,,,1008,1004,,,
-77.5902,17.8868,804,Clouds,overcast clouds,04d,stations,298.17,299.41,298.17,298.17,1017,69,10000,2.8,113,100,1610118237,,,JM,1610106206,1610146232,-18000,3491161,Bull Savanna,200,,,,,,,1017,990,,,
135.6,62.6667,803,Clouds,broken clouds,04n,stations,231.3,226.91,231.3,231.3,1014,75,10000,0.61,62,54,1610118237,,,RU,1610151578,1610171349,32400,2022773,Khandyga,200,,,,,,,1014,993,,,
-39.9167,-2.9248,804,Clouds,overcast clouds,04d,stations,304.52,303.13,304.52,304.52,1011,55,10000,8.13,91,90,1610118237,,,BR,1610095072,1610139277,-10800,3393692,Itarema,200,,,,,,,1011,1009,,,
42.5454,-0.3582,800,Clear,clear sky,01d,stations,298.97,297.18,298.97,298.97,1006,73,10000,8.25,82,0,1610118237,,,SO,1610075528,1610119228,10800,55671,Kismayo,200,,,,,,,1006,1005,,,
122.7617,63.8986,804,Clouds,overcast clouds,04n,stations,241.23,236.98,241.23,241.23,1015,85,825,0.53,141,100,1610118237,,,RU,1610155563,1610173528,32400,2021017,Kysyl-Syr,200,,,,,,,1015,1002,,,
122.95,10.6667,500,Rain,light rain,10n,stations,298.48,299.98,298.48,298.48,1008,88,10000,5.5,27,88,1610118056,,,PH,1610057317,1610098834,28800,1729564,Bacolod City,200,0.8004,,,,,,1008,1007,,,
47.1133,36.4009,800,Clear,clear sky,01n,stations,269.71,266.29,269.71,269.71,1028,66,10000,0.65,63,0,1610118237,,,IR,1610078611,1610113952,12600,113508,Takāb,200,,,,,,,1028,823,,,
-48.3883,-19.9147,802,Clouds,scattered clouds,03d,stations,300.15,301.14,300.15,300.15,1017,61,10000,3.09,220,40,1610118238,1,8472,BR,1610095337,1610143080,-10800,3465764,Conceição das Alagoas,200,,,,,,,,,,,
24.7314,-34.0033,804,Clouds,overcast clouds,04d,stations,297.59,298.02,297.59,297.59,1011,75,10000,4.47,164,85,1610118151,3,2035063,ZA,1610075944,1610127365,7200,986717,Kruisfontein,200,,,,,,7.6,,,,,
-126.8329,65.282,801,Clouds,few clouds,02n,stations,247.15,241.48,247.15,247.15,1010,84,10000,2.67,111,20,1610118152,1,951,CA,1610130346,1610145735,-25200,6089245,Norman Wells,200,,,,,,,,,,,
-46.05,60.9167,701,Mist,mist,50d,stations,274.15,271.41,274.15,274.15,1014,100,1500,1.3,77,90,1610118238,1,47,GL,1610107734,1610129560,-10800,3421719,Narsaq,200,,300,Drizzle,light intensity drizzle,09d,,,,,,
108.4419,11.9465,802,Clouds,scattered clouds,03n,stations,286.68,285.16,286.68,286.68,1013,95,10000,3.39,44,37,1610118238,,,VN,1610060929,1610102187,25200,1584071,Da Lat,200,,,,,,,1013,851,,,
14.5053,-22.9575,802,Clouds,scattered clouds,03d,stations,297.15,294.72,297.15,297.15,1009,60,10000,6.17,300,31,1610118238,1,2288,NA,1610079881,1610128338,7200,3359638,Walvis Bay,200,,,,,,,,,,,
120.7524,-1.3959,500,Rain,light rain,10n,stations,298.72,302.4,298.72,298.72,1009,79,10000,1.19,187,95,1610118238,,,ID,1610056650,1610100555,28800,1630723,Poso,200,0.3,,,,,,1009,1008,,,
-112.4685,34.54,800,Clear,clear sky,01d,stations,271.82,267.29,270.15,273.71,1022,50,10000,2.06,190,1,1610118047,1,5403,US,1610116630,1610152554,-25200,5309842,Prescott,200,,,,,,,,,,,
-149.3333,-17.5333,801,Clouds,few clouds,02n,stations,297.09,300.49,297.04,297.15,1011,83,10000,1.03,0,20,1610118238,1,7318,PF,1610119841,1610167044,-36000,4033356,Tiarei,200,,,,,,,,,,,
