coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,message,snow
"{'lon': -122.9732, 'lat': 45.3001}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,"{'temp': 279.29, 'feels_like': 278.04, 'temp_min': 278.15, 'temp_max': 280.37, 'pressure': 1019, 'humidity': 100}",4828.0,"{'speed': 0.52, 'deg': 104}",{'all': 90},1610118104.0,"{'type': 1, 'id': 6111, 'country': 'US', 'sunrise': 1610121014, 'sunset': 1610153213}",-28800.0,5742726.0,Newberg,200,{'1h': 0.51},,
"{'lon': 24.6667, 'lat': 14.2}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.92, 'feels_like': 291.31, 'temp_min': 298.92, 'temp_max': 298.92, 'pressure': 1011, 'humidity': 16, 'sea_level': 1011, 'grnd_level': 887}",10000.0,"{'speed': 7.65, 'deg': 53}",{'all': 0},1610118232.0,"{'country': 'SD', 'sunrise': 1610081271, 'sunset': 1610122069}",7200.0,371745.0,Kutum,200,,,
"{'lon': 73.0708, 'lat': 5.1033}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 301.57, 'feels_like': 305.94, 'temp_min': 301.57, 'temp_max': 301.57, 'pressure': 1008, 'humidity': 75, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 1.7000000000000002, 'deg': 247}",{'all': 100},1610118232.0,"{'country': 'MV', 'sunrise': 1610068736, 'sunset': 1610111364}",18000.0,1337606.0,Eydhafushi,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': -70.0995, 'lat': 41.2835}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 274.74, 'feels_like': 269.78, 'temp_min': 274.26, 'temp_max': 275.15, 'pressure': 1014, 'humidity': 69}",10000.0,"{'speed': 3.6, 'deg': 320}",{'all': 1},1610118151.0,"{'type': 1, 'id': 3218, 'country': 'US', 'sunrise': 1610107550, 'sunset': 1610141291}",-18000.0,4944903.0,Nantucket,200,,,
"{'lon': -101.865, 'lat': 54.7682}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 259.15, 'feels_like': 253.8, 'temp_min': 259.15, 'temp_max': 259.15, 'pressure': 1026, 'humidity': 92}",10000.0,"{'speed': 2.8200000000000003, 'deg': 236}",{'all': 40},1610118232.0,"{'type': 1, 'id': 782, 'country': 'CA', 'sunrise': 1610118453, 'sunset': 1610145640}",-21600.0,5954718.0,Flin Flon,200,,,
"{'lon': 97.5675, 'lat': 16.08}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 300.27, 'feels_like': 304.11, 'temp_min': 300.27, 'temp_max': 300.27, 'pressure': 1011, 'humidity': 75, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 1.46, 'deg': 133}",{'all': 41},1610118232.0,"{'country': 'MM', 'sunrise': 1610063969, 'sunset': 1610104369}",23400.0,1317402.0,Kyaikkami,200,,,
"{'lon': -73.4673, 'lat': 40.7765}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 273.09, 'feels_like': 267.03, 'temp_min': 272.04, 'temp_max': 274.26, 'pressure': 1017, 'humidity': 59}",10000.0,"{'speed': 4.63, 'deg': 340}",{'all': 1},1610118232.0,"{'type': 1, 'id': 4135, 'country': 'US', 'sunrise': 1610108268, 'sunset': 1610142190}",-18000.0,5131638.0,Plainview,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': 135.9833, 'lat': 33.7333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 272.31, 'feels_like': 266.12, 'temp_min': 272.31, 'temp_max': 272.31, 'pressure': 1016, 'humidity': 90, 'sea_level': 1016, 'grnd_level': 1015}",10000.0,"{'speed': 5.5600000000000005, 'deg': 295}",{'all': 1},1610118137.0,"{'country': 'JP', 'sunrise': 1610143284, 'sunset': 1610179458}",32400.0,1847947.0,Shingū,200,,,
"{'lon': 145.9167, 'lat': -41.0667}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 287.59, 'feels_like': 286.34, 'temp_min': 287.59, 'temp_max': 287.59, 'pressure': 1032, 'humidity': 97}",10000.0,"{'speed': 3.58, 'deg': 143, 'gust': 4.92}",{'all': 76},1610118232.0,"{'type': 3, 'id': 2018289, 'country': 'AU', 'sunrise': 1610132100, 'sunset': 1610185874}",39600.0,2173125.0,Burnie,200,,,
"{'lon': -112.5838, 'lat': 33.3703}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 277.66, 'feels_like': 272.39, 'temp_min': 277.15, 'temp_max': 278.15, 'pressure': 1020, 'humidity': 45}",10000.0,"{'speed': 3.6, 'deg': 80}",{'all': 20},1610118232.0,"{'type': 1, 'id': 4294, 'country': 'US', 'sunrise': 1610116489, 'sunset': 1610152750}",-25200.0,5287262.0,Buckeye,200,,,
"{'lon': 8.2076, 'lat': 60.5333}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 256.3, 'feels_like': 251.72, 'temp_min': 255.37, 'temp_max': 257.04, 'pressure': 1009, 'humidity': 66}",10000.0,"{'speed': 1.34, 'deg': 285}",{'all': 60},1610118233.0,"{'type': 3, 'id': 2012826, 'country': 'NO', 'sunrise': 1610094512, 'sunset': 1610116731}",3600.0,3155913.0,Geilo,200,,,
"{'lon': 95.3214, 'lat': 5.8933}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 300.88, 'feels_like': 301.63, 'temp_min': 300.88, 'temp_max': 300.88, 'pressure': 1008, 'humidity': 79, 'sea_level': 1008, 'grnd_level': 1006}",10000.0,"{'speed': 7.03, 'deg': 93}",{'all': 92},1610118233.0,"{'country': 'ID', 'sunrise': 1610063472, 'sunset': 1610105944}",25200.0,1214026.0,Sabang,200,,,
"{'lon': -122.3344, 'lat': 38.4832}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 280.05, 'feels_like': 278.97, 'temp_min': 279.82, 'temp_max': 280.37, 'pressure': 1023, 'humidity': 99}",10000.0,"{'speed': 0.47000000000000003, 'deg': 327}",{'all': 47},1610118233.0,"{'type': 3, 'id': 2017159, 'country': 'US', 'sunrise': 1610119606, 'sunset': 1610154315}",-28800.0,5376101.0,Napa,200,,,
"{'lon': -10.0467, 'lat': 5.8808}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 306.15, 'feels_like': 308.81, 'temp_min': 306.15, 'temp_max': 306.15, 'pressure': 1010, 'humidity': 62}",10000.0,"{'speed': 5.14, 'deg': 200}",{'all': 75},1610118233.0,"{'type': 1, 'id': 2389, 'country': 'LR', 'sunrise': 1610088766, 'sunset': 1610131242}",0.0,2278158.0,Buchanan,200,{'1h': 0.53},,
,,,,,,,,,,,,404,,city not found,
"{'lon': 118.2631, 'lat': 56.9064}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 247.89, 'feels_like': 243.33, 'temp_min': 247.89, 'temp_max': 247.89, 'pressure': 1025, 'humidity': 75, 'sea_level': 1025, 'grnd_level': 931}",10000.0,"{'speed': 1.07, 'deg': 261}",{'all': 70},1610118233.0,"{'country': 'RU', 'sunrise': 1610152788, 'sunset': 1610178463}",32400.0,2025630.0,Chara,200,,,
"{'lon': 100.1833, 'lat': 25.7}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 281.1, 'feels_like': 277.48, 'temp_min': 281.1, 'temp_max': 281.1, 'pressure': 1014, 'humidity': 57, 'sea_level': 1014, 'grnd_level': 802}",10000.0,"{'speed': 2.33, 'deg': 236}",{'all': 46},1610117948.0,"{'country': 'CN', 'sunrise': 1610064423, 'sunset': 1610102659}",28800.0,1814093.0,Dali,200,,,
"{'lon': -103.618, 'lat': 48.147}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 267.79, 'feels_like': 264.72, 'temp_min': 267.59, 'temp_max': 268.15, 'pressure': 1026, 'humidity': 92}",10000.0,"{'speed': 0.45, 'deg': 339, 'gust': 1.34}",{'all': 100},1610118233.0,"{'type': 3, 'id': 2009760, 'country': 'US', 'sunrise': 1610117002, 'sunset': 1610147932}",-21600.0,5692947.0,Williston,200,,,
"{'lon': 1.3862, 'lat': 51.3813}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': 274.17, 'feels_like': 271.16, 'temp_min': 273.15, 'temp_max': 274.82, 'pressure': 1011, 'humidity': 89}",10000.0,"{'speed': 1.34, 'deg': 288, 'gust': 2.24}",{'all': 96},1610118057.0,"{'type': 3, 'id': 2020742, 'country': 'GB', 'sunrise': 1610092639, 'sunset': 1610121879}",0.0,2643044.0,Margate,200,,,{'1h': 0.19}
"{'lon': 23.4489, 'lat': 37.4962}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 290.93, 'feels_like': 290.55, 'temp_min': 290.93, 'temp_max': 290.93, 'pressure': 1013, 'humidity': 82}",10000.0,"{'speed': 2.68, 'deg': 138, 'gust': 4.92}",{'all': 75},1610118234.0,"{'type': 3, 'id': 2019883, 'country': 'GR', 'sunrise': 1610084461, 'sunset': 1610119463}",7200.0,262143.0,Galatas,200,,,
"{'lon': -67.6236, 'lat': 5.6639}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 299.57, 'feels_like': 303.37, 'temp_min': 299.57, 'temp_max': 299.57, 'pressure': 1014, 'humidity': 80, 'sea_level': 1014, 'grnd_level': 1005}",10000.0,"{'speed': 1.81, 'deg': 224}",{'all': 90},1610118234.0,"{'country': 'VE', 'sunrise': 1610102566, 'sunset': 1610145086}",-14400.0,3629710.0,Puerto Ayacucho,200,,,
"{'lon': 6.2642, 'lat': 4.9247}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 303.34, 'feels_like': 306.97, 'temp_min': 303.34, 'temp_max': 303.34, 'pressure': 1008, 'humidity': 65, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 2.2, 'deg': 269}",{'all': 60},1610118234.0,"{'country': 'NG', 'sunrise': 1610084756, 'sunset': 1610127420}",3600.0,2318123.0,Yenagoa,200,{'1h': 0.66},,
"{'lon': 72.642, 'lat': 10.5669}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 301.19, 'feels_like': 304.99, 'temp_min': 301.19, 'temp_max': 301.19, 'pressure': 1007, 'humidity': 72, 'sea_level': 1007, 'grnd_level': 1006}",10000.0,"{'speed': 1.67, 'deg': 124}",{'all': 3},1610118234.0,"{'country': 'IN', 'sunrise': 1610069383, 'sunset': 1610110922}",19800.0,1267390.0,Kavaratti,200,,,
"{'lon': -60.6733, 'lat': 2.8197}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 298.15, 'feels_like': 301.92, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1014, 'humidity': 78}",10000.0,"{'speed': 0.51, 'deg': 160}",{'all': 75},1610118234.0,"{'type': 1, 'id': 8340, 'country': 'BR', 'sunrise': 1610100618, 'sunset': 1610143697}",-14400.0,3664980.0,Boa Vista,200,,,
"{'lon': -72.0662, 'lat': -45.5752}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 286.15, 'feels_like': 282.65, 'temp_min': 286.15, 'temp_max': 286.15, 'pressure': 1014, 'humidity': 54}",10000.0,"{'speed': 3.09, 'deg': 0}",{'all': 75},1610118153.0,"{'type': 1, 'id': 8491, 'country': 'CL', 'sunrise': 1610097052, 'sunset': 1610152733}",-10800.0,3894426.0,Coyhaique,200,,,
"{'lon': -61.7485, 'lat': 12.0564}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 303.15, 'feels_like': 301.52, 'temp_min': 303.15, 'temp_max': 303.15, 'pressure': 1015, 'humidity': 66}",10000.0,"{'speed': 9.77, 'deg': 80}",{'all': 40},1610118234.0,"{'type': 1, 'id': 8781, 'country': 'GD', 'sunrise': 1610101794, 'sunset': 1610143037}",-14400.0,3579925.0,St. George's,200,,,
"{'lon': 167.7167, 'lat': -45.4167}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 279.78, 'feels_like': 278.3, 'temp_min': 279.78, 'temp_max': 279.78, 'pressure': 1011, 'humidity': 88, 'sea_level': 1011, 'grnd_level': 985}",10000.0,"{'speed': 0.44, 'deg': 34}",{'all': 69},1610118234.0,"{'country': 'NZ', 'sunrise': 1610125963, 'sunset': 1610181543}",46800.0,2181625.0,Te Anau,200,,,
"{'lon': 34.7642, 'lat': 31.61}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 293.98, 'feels_like': 292.03, 'temp_min': 292.59, 'temp_max': 294.82, 'pressure': 1015, 'humidity': 33}",10000.0,"{'speed': 0.89, 'deg': 81, 'gust': 2.24}",{'all': 91},1610118234.0,"{'type': 3, 'id': 2002441, 'country': 'IL', 'sunrise': 1610080881, 'sunset': 1610117611}",7200.0,293842.0,Kiryat Gat,200,,,
"{'lon': -51.7216, 'lat': 64.1835}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,"{'temp': 264.98, 'feels_like': 254.94, 'temp_min': 264.82, 'temp_max': 265.15, 'pressure': 1020, 'humidity': 73}",10000.0,"{'speed': 9.77, 'deg': 70}",{'all': 1},1610118235.0,"{'type': 1, 'id': 86, 'country': 'GL', 'sunrise': 1610111328, 'sunset': 1610128689}",-10800.0,3421319.0,Nuuk,200,,,
"{'lon': 31.3253, 'lat': -14.2426}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 300.56, 'feels_like': 304.75, 'temp_min': 300.56, 'temp_max': 300.56, 'pressure': 1005, 'humidity': 70, 'sea_level': 1005, 'grnd_level': 896}",10000.0,"{'speed': 0.32, 'deg': 263}",{'all': 79},1610118235.0,"{'country': 'ZM', 'sunrise': 1610076819, 'sunset': 1610123324}",7200.0,899825.0,Petauke,200,{'1h': 0.12},,
"{'lon': 55.9213, 'lat': 56.0013}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 261.54, 'feels_like': 256.03, 'temp_min': 261.54, 'temp_max': 261.54, 'pressure': 1028, 'humidity': 95, 'sea_level': 1028, 'grnd_level': 1013}",6715.0,"{'speed': 3.29, 'deg': 164}",{'all': 100},1610118235.0,"{'country': 'RU', 'sunrise': 1610081042, 'sunset': 1610107292}",18000.0,488881.0,Starobaltachevo,200,,,
"{'lon': 127.4, 'lat': 0.8}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 300.18, 'feels_like': 303.93, 'temp_min': 300.18, 'temp_max': 300.18, 'pressure': 1008, 'humidity': 80, 'sea_level': 1008, 'grnd_level': 1008}",10000.0,"{'speed': 2.35, 'deg': 55}",{'all': 100},1610118235.0,"{'country': 'ID', 'sunrise': 1610141695, 'sunset': 1610185169}",32400.0,1624041.0,Ternate,200,{'1h': 0.11},,
"{'lon': 60.1659, 'lat': 66.0317}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 249.04, 'feels_like': 245.1, 'temp_min': 249.04, 'temp_max': 249.04, 'pressure': 1030, 'humidity': 90, 'sea_level': 1030, 'grnd_level': 1022}",10000.0,"{'speed': 0.29, 'deg': 193}",{'all': 0},1610118235.0,"{'country': 'RU', 'sunrise': 1610086371, 'sunset': 1610099925}",10800.0,1505579.0,Inta,200,,,
"{'lon': -70.1733, 'lat': 1.1983}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 296.62, 'feels_like': 300.35, 'temp_min': 296.62, 'temp_max': 296.62, 'pressure': 1015, 'humidity': 89, 'sea_level': 1015, 'grnd_level': 992}",10000.0,"{'speed': 1.05, 'deg': 188}",{'all': 100},1610118235.0,"{'country': 'CO', 'sunrise': 1610102740, 'sunset': 1610146136}",-18000.0,3674676.0,Mitú,200,{'1h': 2.734},,
"{'lon': 178.4167, 'lat': 69.3833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 245.17, 'feels_like': 239.79, 'temp_min': 245.17, 'temp_max': 245.17, 'pressure': 1007, 'humidity': 80, 'sea_level': 1007, 'grnd_level': 1007}",10000.0,"{'speed': 2.2, 'deg': 236}",{'all': 0},1610118235.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",43200.0,2123814.0,Leningradskiy,200,,,
"{'lon': -41.0511, 'lat': -21.6403}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 305.15, 'feels_like': 306.68, 'temp_min': 305.15, 'temp_max': 305.15, 'pressure': 1009, 'humidity': 58}",10000.0,"{'speed': 5.05, 'deg': 47}",{'all': 20},1610118134.0,"{'type': 1, 'id': 8337, 'country': 'BR', 'sunrise': 1610093376, 'sunset': 1610141518}",-10800.0,3448903.0,São João da Barra,200,,,
"{'lon': 33.1594, 'lat': 1.7389000000000001}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 304.58, 'feels_like': 303.53, 'temp_min': 304.58, 'temp_max': 304.58, 'pressure': 1004, 'humidity': 27, 'sea_level': 1004, 'grnd_level': 893}",10000.0,"{'speed': 1.63, 'deg': 346}",{'all': 5},1610118236.0,"{'country': 'UG', 'sunrise': 1610077987, 'sunset': 1610121276}",10800.0,233019.0,Kaberamaido,200,,,
"{'lon': -22.4338, 'lat': 63.8424}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 276.15, 'feels_like': 264.9, 'temp_min': 276.15, 'temp_max': 276.15, 'pressure': 997, 'humidity': 70}",10000.0,"{'speed': 12.86, 'deg': 260}",{'all': 75},1610118144.0,"{'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1610104027, 'sunset': 1610121928}",0.0,3416888.0,Grindavik,200,,,
"{'lon': 140.2543, 'lat': 49.0869}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 248.81, 'feels_like': 243.42, 'temp_min': 248.81, 'temp_max': 248.81, 'pressure': 1012, 'humidity': 77, 'sea_level': 1012, 'grnd_level': 1003}",10000.0,"{'speed': 2.29, 'deg': 308}",{'all': 54},1610118236.0,"{'country': 'RU', 'sunrise': 1610145092, 'sunset': 1610175600}",36000.0,2119932.0,Vanino,200,,,
"{'lon': 133.8833, 'lat': -23.7}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 296.38, 'feels_like': 296.05, 'temp_min': 294.15, 'temp_max': 298.15, 'pressure': 1014, 'humidity': 43}",10000.0,"{'speed': 0.51, 'deg': 280}",{'all': 0},1610118236.0,"{'type': 1, 'id': 9483, 'country': 'AU', 'sunrise': 1610137569, 'sunset': 1610186182}",34200.0,2077895.0,Alice Springs,200,,,
,,,,,,,,,,,,404,,city not found,
"{'lon': 112.9333, 'lat': 2.0167}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 296.68, 'feels_like': 301.44, 'temp_min': 296.68, 'temp_max': 296.68, 'pressure': 1008, 'humidity': 94, 'sea_level': 1008, 'grnd_level': 1004}",10000.0,"{'speed': 0.30000000000000004, 'deg': 262}",{'all': 98},1610118236.0,"{'country': 'MY', 'sunrise': 1610058863, 'sunset': 1610102097}",28800.0,1737185.0,Kapit,200,{'1h': 0.37620000000000003},,
"{'lon': -77.5902, 'lat': 17.8868}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 298.17, 'feels_like': 299.41, 'temp_min': 298.17, 'temp_max': 298.17, 'pressure': 1017, 'humidity': 69, 'sea_level': 1017, 'grnd_level': 990}",10000.0,"{'speed': 2.8, 'deg': 113}",{'all': 100},1610118237.0,"{'country': 'JM', 'sunrise': 1610106206, 'sunset': 1610146232}",-18000.0,3491161.0,Bull Savanna,200,,,
"{'lon': 135.6, 'lat': 62.6667}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 231.3, 'feels_like': 226.91, 'temp_min': 231.3, 'temp_max': 231.3, 'pressure': 1014, 'humidity': 75, 'sea_level': 1014, 'grnd_level': 993}",10000.0,"{'speed': 0.61, 'deg': 62}",{'all': 54},1610118237.0,"{'country': 'RU', 'sunrise': 1610151578, 'sunset': 1610171349}",32400.0,2022773.0,Khandyga,200,,,
"{'lon': -39.9167, 'lat': -2.9248000000000003}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 304.52, 'feels_like': 303.13, 'temp_min': 304.52, 'temp_max': 304.52, 'pressure': 1011, 'humidity': 55, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 8.13, 'deg': 91}",{'all': 90},1610118237.0,"{'country': 'BR', 'sunrise': 1610095072, 'sunset': 1610139277}",-10800.0,3393692.0,Itarema,200,,,
"{'lon': 42.5454, 'lat': -0.3582}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.97, 'feels_like': 297.18, 'temp_min': 298.97, 'temp_max': 298.97, 'pressure': 1006, 'humidity': 73, 'sea_level': 1006, 'grnd_level': 1005}",10000.0,"{'speed': 8.25, 'deg': 82}",{'all': 0},1610118237.0,"{'country': 'SO', 'sunrise': 1610075528, 'sunset': 1610119228}",10800.0,55671.0,Kismayo,200,,,
"{'lon': 122.7617, 'lat': 63.8986}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 241.23, 'feels_like': 236.98, 'temp_min': 241.23, 'temp_max': 241.23, 'pressure': 1015, 'humidity': 85, 'sea_level': 1015, 'grnd_level': 1002}",825.0,"{'speed': 0.53, 'deg': 141}",{'all': 100},1610118237.0,"{'country': 'RU', 'sunrise': 1610155563, 'sunset': 1610173528}",32400.0,2021017.0,Kysyl-Syr,200,,,
"{'lon': 122.95, 'lat': 10.6667}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 298.48, 'feels_like': 299.98, 'temp_min': 298.48, 'temp_max': 298.48, 'pressure': 1008, 'humidity': 88, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 5.5, 'deg': 27}",{'all': 88},1610118056.0,"{'country': 'PH', 'sunrise': 1610057317, 'sunset': 1610098834}",28800.0,1729564.0,Bacolod City,200,{'1h': 0.8004},,
"{'lon': 47.1133, 'lat': 36.4009}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 269.71, 'feels_like': 266.29, 'temp_min': 269.71, 'temp_max': 269.71, 'pressure': 1028, 'humidity': 66, 'sea_level': 1028, 'grnd_level': 823}",10000.0,"{'speed': 0.65, 'deg': 63}",{'all': 0},1610118237.0,"{'country': 'IR', 'sunrise': 1610078611, 'sunset': 1610113952}",12600.0,113508.0,Takāb,200,,,
"{'lon': -48.3883, 'lat': -19.9147}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 300.15, 'feels_like': 301.14, 'temp_min': 300.15, 'temp_max': 300.15, 'pressure': 1017, 'humidity': 61}",10000.0,"{'speed': 3.09, 'deg': 220}",{'all': 40},1610118238.0,"{'type': 1, 'id': 8472, 'country': 'BR', 'sunrise': 1610095337, 'sunset': 1610143080}",-10800.0,3465764.0,Conceição das Alagoas,200,,,
"{'lon': 24.7314, 'lat': -34.0033}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 297.59, 'feels_like': 298.02, 'temp_min': 297.59, 'temp_max': 297.59, 'pressure': 1011, 'humidity': 75}",10000.0,"{'speed': 4.47, 'deg': 164, 'gust': 7.6}",{'all': 85},1610118151.0,"{'type': 3, 'id': 2035063, 'country': 'ZA', 'sunrise': 1610075944, 'sunset': 1610127365}",7200.0,986717.0,Kruisfontein,200,,,
