coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,main/sea_level,main/grnd_level,wind/gust,rain/1h,message,snow/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon
-8.6151,41.5388,800,Clear,clear sky,01n,stations,279.69,273.07,278.15,281.15,1007,53,10000,6.17,10,0,1610213135,1,6900,PT,1610179230,1610212939,0,2742416,Barcelos,200,,,,,,,,,,
113.2792,46.6806,800,Clear,clear sky,01n,stations,252.95,246.9,252.95,252.95,1034,85,10000,3.42,298,0,1610213200,,,MN,1610237381,1610269111,28800,2032614,Baruun-Urt,200,1034,906,,,,,,,,
-3.7267,53.2948,801,Clouds,few clouds,02n,stations,274.82,271.68,274.82,274.82,1033,93,10000,1.79,265,22,1610213200,3,2003599,GB,1610180794,1610209028,0,2652513,Colwyn Bay,200,,,3.13,,,,,,,
95.4,16.2833,800,Clear,clear sky,01n,stations,297.25,299.24,297.25,297.25,1011,79,10000,2.59,285,2,1610213200,,,MM,1610150924,1610191304,23400,1328121,Bogale,200,1011,1010,,,,,,,,
118.2631,56.9064,803,Clouds,broken clouds,04n,stations,248.83,243.78,248.83,248.83,1028,76,10000,1.8,255,81,1610213200,,,RU,1610239136,1610264964,32400,2025630,Chara,200,1028,934,,,,,,,,
28.6822,7.2737,804,Clouds,overcast clouds,04n,stations,301.77,299.46,301.77,301.77,1005,22,10000,1.64,304,91,1610213200,,,SS,1610166026,1610208235,10800,365763,Tonj,200,1005,957,,,,,,,,
43.2844,-11.3847,802,Clouds,scattered clouds,03n,stations,301.17,303.06,301.17,301.17,1007,78,10000,5.46,0,29,1610213200,,,KM,1610160680,1610206571,10800,921786,Mitsamiouli,200,1007,1007,,,,,,,,
-113.3019,49.2,804,Clouds,overcast clouds,04d,stations,269.42,265.02,267.15,272.15,1031,68,10000,2.06,140,95,1610213201,1,246,CA,1610205955,1610236479,-25200,5916821,Cardston,200,1031,895,,,,,,,,
124.8925,-9.1061,804,Clouds,overcast clouds,04n,stations,297.7,302.2,297.7,297.7,1006,86,10000,0.32,144,100,1610213201,,,ID,1610227750,1610273166,28800,1651103,Atambua,200,1006,968,,,,,,,,
105.9228,49.4867,804,Clouds,overcast clouds,04n,stations,252.27,246.88,252.27,252.27,1040,84,10000,2.44,183,98,1610213201,,,MN,1610239801,1610270224,28800,2031964,Darhan,200,1040,949,,,,,,,,
14.9895,41.9888,804,Clouds,overcast clouds,04n,stations,276.48,274.59,276.48,276.48,1013,95,10000,0.45,270,100,1610213201,3,103149,IT,1610173647,1610207189,3600,6541934,Termoli,200,,,1.79,,,,,,,
130.9889,-25.2406,800,Clear,clear sky,01n,stations,299.15,295.28,299.15,299.15,1013,24,10000,3.6,110,6,1610213201,1,9487,AU,1610224520,1610273470,34200,6355222,Yulara,200,,,,,,,,,,
-35.4608,-5.1989,803,Clouds,broken clouds,04d,stations,303.15,301.12,303.15,303.15,1010,58,10000,8.75,120,75,1610213201,1,8452,BR,1610180206,1610224853,-10800,3386213,Touros,200,,,,,,,,,,
-38.6531,-3.7361,802,Clouds,scattered clouds,03d,stations,302,302.66,300.93,303.15,1009,66,10000,5.66,80,40,1610213201,1,8363,BR,1610181116,1610225475,-10800,3402429,Caucaia,200,,,,,,,,,,
-105.25,19.9333,802,Clouds,scattered clouds,03d,stations,302.83,303.5,302.83,302.83,1016,41,10000,1.35,212,30,1610213202,,,MX,1610199478,1610239089,-21600,3981391,Tomatlán,200,1016,1011,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-133.7218,68.3499,804,Clouds,overcast clouds,04n,stations,260.15,255.7,260.15,260.15,1004,85,10000,1.54,250,100,1610213202,1,1029,CA,1610223126,1610229111,-25200,5983607,Inuvik,200,,,,,,,,,,
35.3833,-23.865,803,Clouds,broken clouds,04n,stations,299.61,305.17,297.15,302.04,1013,100,10000,2.57,180,75,1610213202,1,2200,MZ,1610161201,1610209844,7200,1045114,Inhambane,200,,,,,,,,,,
-2.5,42.25,601,Snow,snow,13n,stations,273.44,269.55,273.15,273.71,1009,93,7000,2.57,280,75,1610213202,1,6418,ES,1610177892,1610211341,3600,3336897,La Rioja,200,,,,,,0.69,500,Rain,light rain,10n
19.0307,53.9208,600,Snow,light snow,13n,stations,273.16,269.12,272.59,273.71,1018,93,453,2.73,1,100,1610213202,3,2007860,PL,1610175532,1610203364,3600,3083616,Sztum,200,,,,,,0.18,,,,
3.3333,46.9167,804,Clouds,overcast clouds,04n,stations,274.26,271.32,274.26,274.26,1019,77,10000,0.89,12,92,1610213203,3,2021068,FR,1610177436,1610208997,3600,2990473,Arrondissement de Nevers,200,,,2.68,,,,,,,
42.2864,59.0778,804,Clouds,overcast clouds,04n,stations,261.85,257.05,261.85,261.85,1020,96,1538,2.31,51,100,1610213203,,,RU,1610171942,1610195788,10800,491025,Soligalich,200,1020,1002,,,,,,,,
92.6267,60.3778,600,Snow,light snow,13n,stations,248.88,242.95,248.88,248.88,1029,86,220,3.1,213,100,1610213203,,,RU,1610246843,1610269566,25200,1489656,Teya,200,1029,1001,,,,0.14,,,,
3.9054,46.4154,804,Clouds,overcast clouds,04n,stations,274.46,269.96,274.15,274.82,1017,75,10000,3.09,50,90,1610213203,1,6499,FR,1610177189,1610208969,3600,2980080,Saint-François,200,,,,,,,,,,
152.4333,-3.6667,804,Clouds,overcast clouds,04n,stations,299.36,302.65,299.36,299.36,1007,78,10000,2.06,104,89,1610213203,,,PG,1610221675,1610266018,36000,2090021,Namatanai,200,1007,1001,,,,,,,,
38.5017,52.6237,804,Clouds,overcast clouds,04n,stations,270.51,265.79,270.51,270.51,1010,98,1202,3.35,246,100,1610213203,,,RU,1610170460,1610199087,10800,467978,Yelets,200,1010,988,,,,,,,,
117.5599,51.6514,800,Clear,clear sky,01n,stations,248.87,244.04,248.87,248.87,1026,84,10000,1.53,244,0,1610213203,,,RU,1610237579,1610266858,32400,2016757,Shelopugino,200,1026,933,,,,,,,,
-72.225,7.7669,500,Rain,light rain,10d,stations,301.15,303.57,301.15,301.15,1014,69,10000,3.09,30,40,1610213203,1,8587,VE,1610190298,1610232413,-14400,3628473,San Cristobal,200,,,,0.39,,,,,,
-39.31,-8.5142,500,Rain,light rain,10d,stations,307.66,308.72,307.66,307.66,1008,32,10000,1,187,100,1610213204,,,BR,1610180801,1610226106,-10800,3404513,Cabrobó,200,1008,972,,0.2274,,,,,,
140.3,35.1333,600,Snow,light snow,13n,stations,274.15,269.73,274.15,274.15,1011,47,10000,2.06,300,20,1610213204,1,8074,JP,1610228847,1610264672,32400,2112309,Katsuura,200,,,,,,0.26,,,,
73.1033,51.6199,804,Clouds,overcast clouds,04n,stations,256.91,247.08,256.91,256.91,1038,85,10000,9.02,223,100,1610213204,,,KZ,1610161869,1610191064,21600,1524302,Ereymentau,200,1038,985,,,,,,,,
30.8181,59.7775,804,Clouds,overcast clouds,04n,stations,260.38,255.62,259.15,260.93,1020,85,9000,2,120,86,1610213204,1,8926,RU,1610175030,1610198206,10800,513898,Otradnoye,200,,,,,,,,,,
-23.5087,14.9215,803,Clouds,broken clouds,04d,stations,298.15,292.23,298.15,298.15,1015,61,10000,11.83,40,75,1610213204,1,2462,CV,1610179325,1610219996,-3600,3374333,Praia,200,,,,,,,,,,
64.4162,63.1906,804,Clouds,overcast clouds,04n,stations,247.84,242.85,247.84,247.84,1032,90,2249,1.74,10,92,1610213204,,,RU,1610169010,1610188094,18000,1505965,Igrim,200,1032,1030,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
8.0137,45.4612,804,Clouds,overcast clouds,04n,stations,273.71,269.92,273.15,274.26,1014,74,10000,1.92,303,93,1610213205,3,2011343,IT,1610175999,1610208186,3600,6457397,Bose,200,,,,,,,,,,
111.7886,22.1731,804,Clouds,overcast clouds,04n,stations,283.19,279.64,283.19,283.19,1024,39,10000,1.62,356,100,1610213205,,,CN,1610234040,1610273168,28800,6646308,Chuncheng,200,1024,1022,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
72.5872,49.71,800,Clear,clear sky,01n,stations,253.15,244.52,253.15,253.15,1035,65,10000,7,190,0,1610213205,1,8827,KZ,1610161483,1610191698,21600,1519327,Shakhtinsk,200,,,,,,,,,,
-121.9358,37.7021,800,Clear,clear sky,01d,stations,282.05,278.54,279.82,285.37,1025,61,10000,2.57,150,1,1610212970,1,4774,US,1610205777,1610240802,-28800,5344157,Dublin,200,,,,,,,,,,
-96.1656,42.7942,701,Mist,mist,50d,stations,266.94,262.68,265.93,267.59,1030,93,8047,2.06,340,90,1610213205,1,4754,US,1610200469,1610233736,-21600,4864337,Le Mars,200,,,,,,,,,,
66.3167,51.1,804,Clouds,overcast clouds,04n,stations,260.24,251.02,260.24,260.24,1034,90,10000,8.42,214,100,1610213205,,,KZ,1610163354,1610192838,21600,1524606,Derzhavīnsk,200,1034,1001,,,,,,,,
57.5167,-20.5167,500,Rain,light rain,10n,stations,299.15,303.03,299.15,299.15,1009,94,10000,3.6,130,40,1610213205,1,2061,MU,1610156279,1610204138,14400,933995,Souillac,200,,,,0.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-80.85,-2.2333,802,Clouds,scattered clouds,03d,stations,300.15,301.61,300.15,300.15,1013,65,10000,3.09,240,40,1610213206,1,8538,EC,1610191394,1610235458,-18000,3651438,Santa Elena,200,,,,,,,,,,
-77.6139,-11.0964,802,Clouds,scattered clouds,03d,stations,297.44,297.18,297.44,297.44,1015,69,10000,4.51,204,49,1610213206,,,PE,1610189736,1610235562,-18000,3939761,Hualmay,200,1015,1009,,,,,,,,
-111.9391,40.5219,804,Clouds,overcast clouds,04d,stations,272.68,268.89,271.48,273.71,1025,100,10000,2.48,344,90,1610213206,1,6116,US,1610203845,1610237934,-25200,5780557,Riverton,200,,,,,,,,,,
94.7667,28.1667,801,Clouds,few clouds,02n,stations,285.91,284.62,285.91,285.91,1016,67,10000,0.77,344,24,1610213206,,,IN,1610152432,1610190100,19800,1278969,Along,200,1016,973,,,,,,,,
34.5793,64.9555,800,Clear,clear sky,01n,stations,253.32,248.37,253.32,253.32,1025,92,10000,1.9,246,0,1610213207,,,RU,1610177615,1610193815,10800,551145,Kem',200,1025,1023,,,,,,,,
-93.4003,48.5999,701,Mist,mist,50d,stations,268.08,263.11,267.59,268.71,1028,86,8047,3.09,340,90,1610213207,1,4536,CA,1610201034,1610231844,-21600,5955826,Fort Frances,200,,,,,,,,,,
-3.9278,54.9409,804,Clouds,overcast clouds,04n,stations,273.71,270.89,273.71,273.71,1024,86,10000,0.89,66,89,1610213207,3,2007088,GB,1610181377,1610208542,0,2653590,Castle Douglas,200,,,1.79,,,,,,,
21.8125,53.6274,804,Clouds,overcast clouds,04n,stations,271.15,266.97,271.15,271.15,1017,93,10000,2.57,10,90,1610213207,1,1709,PL,1610174771,1610202789,3600,762120,Pisz,200,,,,,,,,,,
69.8023,40.9056,701,Mist,mist,50n,stations,269.15,264.19,269.15,269.15,1032,80,3000,3.09,70,0,1610213207,1,9016,UZ,1610160300,1610194219,18000,1513064,Nurobod,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
102.2634,27.8964,803,Clouds,broken clouds,04n,stations,279.82,276.04,279.82,279.82,842,41,10000,1.58,49,76,1610213208,3,145396,CN,1610237001,1610274780,28800,1789647,Xichang,200,,,,,,,,,,
-121.9166,36.6177,801,Clouds,few clouds,02d,stations,283.41,280.07,282.15,284.82,1024,93,10000,4.52,31,20,1610213208,1,4980,US,1610205603,1610240966,-28800,5380437,Pacific Grove,200,,,,,,,,,,
153.5667,-28.8667,803,Clouds,broken clouds,04n,stations,292.29,292.99,290.37,293.71,1016,94,10000,3.09,240,75,1610213208,1,9496,AU,1610218635,1610268514,39600,2177069,Ballina,200,,,,,,,,,,
-53.2711,-22.2953,802,Clouds,scattered clouds,03d,stations,306.08,308.52,306.08,306.08,1009,47,10000,1.86,245,27,1610213208,,,BR,1610182675,1610230936,-14400,3470338,Bataiporã,200,1009,974,,,,,,,,
94.7333,16.7833,801,Clouds,few clouds,02n,stations,296.43,298.99,296.43,296.43,1011,81,10000,1.51,261,23,1610213208,,,MM,1610151137,1610191411,23400,1328421,Pathein,200,1011,1010,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
158.6483,53.0452,802,Clouds,scattered clouds,03n,stations,255.15,250.87,255.15,255.15,996,85,10000,1,0,40,1610213208,1,8887,RU,1610228127,1610256583,43200,2122104,Petropavlovsk-Kamchatskiy,200,,,,,,,,,,
-93.206,37.0209,803,Clouds,broken clouds,04d,stations,272.59,268.08,272.59,272.59,1029,75,10000,2.8,346,58,1610213208,3,2018551,US,1610198776,1610234009,-21600,4402245,Ozark,200,,,,,,,,,,
96.4667,22.0333,800,Clear,clear sky,01n,stations,288.94,288.5,288.94,288.94,1011,66,10000,0.48,198,0,1610213209,,,MM,1610151294,1610190422,23400,1309937,Pyn U Lwin,200,1011,893,,,,,,,,
18.5353,43.1672,804,Clouds,overcast clouds,04n,stations,278.93,276.13,278.71,279.15,1014,75,10000,1.54,160,90,1610213209,1,6905,BA,1610173017,1610206117,3600,3200768,Gacko,200,,,,,,,,,,
136.6319,50.7214,802,Clouds,scattered clouds,03n,stations,244.97,240.33,244.97,244.97,1016,82,10000,1.15,196,31,1610213209,,,RU,1610232750,1610262530,36000,2016307,Solnechnyy,200,1016,977,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
-82.0831,28.7086,800,Clear,clear sky,01d,stations,283.2,279.69,282.04,283.71,1020,66,10000,3.13,273,0,1610213209,3,2009249,US,1610194945,1610232499,-18000,4174301,Sumter,200,,,7.15,,,,,,,
-88.6833,19.55,801,Clouds,few clouds,02d,stations,295.92,295.34,295.92,295.92,1021,52,10000,1.88,14,13,1610213209,,,MX,1610195460,1610235153,-18000,3530691,Chunhuhub,200,1021,1013,,,,,,,,
-76.3172,-13.0754,801,Clouds,few clouds,02d,stations,298.42,298.03,298.42,298.42,1014,62,10000,4.23,257,15,1610213209,,,PE,1610189221,1610235455,-18000,3934239,Nuevo Imperial,200,1014,994,,,,,,,,
97.0333,20.7833,800,Clear,clear sky,01n,stations,286.61,286.53,286.61,286.61,1012,97,10000,1.45,190,1,1610213209,,,MM,1610151018,1610190426,23400,1293960,Taunggyi,200,1012,858,,,,,,,,
118.5667,-20.3167,804,Clouds,overcast clouds,04n,stations,303.15,306.24,303.15,303.15,1006,74,10000,4.63,250,94,1610213209,1,9585,AU,1610228083,1610275871,28800,2063042,Port Hedland,200,,,,,,,,,,
42.7022,41.1087,800,Clear,clear sky,01n,stations,266.75,262.87,266.75,266.75,1026,86,10000,1.37,162,5,1610213071,,,TR,1610166839,1610200691,10800,751952,Ardahan,200,1026,818,,,,,,,,
48.348,58.3089,600,Snow,light snow,13n,stations,258.56,253.32,258.56,258.56,1021,95,10000,2.66,90,29,1610213210,,,RU,1610170140,1610194680,10800,543737,Kotel'nich,200,1021,1007,,,,0.205,,,,
-123.4307,48.1181,800,Clear,clear sky,01d,stations,275.51,271.1,274.15,278.15,1027,93,10000,3.76,94,1,1610213210,1,5105,US,1610208125,1610239171,-28800,5807212,Port Angeles,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
70.4592,31.9286,800,Clear,clear sky,01n,stations,283.53,281.06,283.53,283.53,1019,43,10000,0.37,120,0,1610213183,,,PK,1610158758,1610195445,18000,1172779,Kulachi,200,1019,992,,,,,,,,
164.7,-20.9667,803,Clouds,broken clouds,04n,stations,298.69,302.34,298.69,298.69,1006,84,10000,1.98,34,79,1610213210,,,NC,1610216932,1610264872,39600,2137748,Voh,200,1006,1005,,,,,,,,
-91.917,50.1001,701,Mist,mist,50d,stations,267.15,263.27,267.15,267.15,1027,93,4828,1.54,250,90,1610213017,1,979,CA,1610201051,1610231115,-21600,6148373,Sioux Lookout,200,,,,,,,,,,
-89.6,-0.9,803,Clouds,broken clouds,04d,stations,299.15,301.09,299.15,299.15,1012,83,10000,4.63,180,75,1610213210,1,8546,EC,1610193624,1610237429,-21600,3652758,Puerto Baquerizo Moreno,200,,,,,,,,,,
128.9167,-3.3333,804,Clouds,overcast clouds,04n,stations,301.48,307.98,301.48,301.48,1006,90,10000,1.3,351,100,1610213210,3,2011674,ID,1610227354,1610271631,32400,1651591,Amahai,200,,,,,,,,,,
